Entity,Code,Year,Transport (tonnes),Forestry (tonnes),Energy (tonnes),Other sources (tonnes),"Agriculture, Land Use & Forestry (tonnes)",Waste (tonnes),Residential & commercial (tonnes),Industry (tonnes),Agriculture (tonnes)
Eritrea,ERI,1995,329325.30000000005,-181655.2,327651.1,0,1219000,0,119828.2,36633,0
Eritrea,ERI,1996,384998.8,-181320.2,322273.6,0,1219000,0,141404.5,41565.5,0
Eritrea,ERI,1997,359964.1,-180983.4,275712.89999999997,0,1219000,0,158911.30000000002,47475.6,0
Eritrea,ERI,1998,229389.6,-180644.6,172591.19999999998,0,1219000,0,181224.6,50400,0
Eritrea,ERI,1999,210765.4,-180303.9,197698.7,0,1219000,0,211645.80000000002,55035.3,0
Eritrea,ERI,2000,205000,-179961.3,191700,0,1219000,0,215000,59144.1,0
Eritrea,ERI,2001,248000,-814408,223000,0,618000,0,195000,64530.100000000006,0
Eritrea,ERI,2002,266000,-816162.4,211800,0,617000,0,207000,68430.09999999999,0
Eritrea,ERI,2003,275000,-817926.7999999999,234800,0,617000,0,189000,37380.1,0
Eritrea,ERI,2004,249000,-819701.1,244700,0,616000,0,197000,36450.1,0
Eritrea,ERI,2005,179000,-821485.4,228200,0,616000,0,197000,36350.1,0
Eritrea,ERI,2006,136000,-813532.9,212700,0,581000,0,174000,35950.1,0
Eritrea,ERI,2007,120000,-815407.9,215500,0,583000,0,174000,36290.100000000006,0
Eritrea,ERI,2008,200000,-817293.6,341300,0,581000,0,130000,36640.1,0
Eritrea,ERI,2009,206000,-819190.1,356400,0,581000,0,129000,37070.1,0
Eritrea,ERI,2010,251000,-821097.5,355900,0,581000,0,123000,39109.1,0
Estonia,EST,1992,1088066.1,-6321333.3,20230799.4,0,-503000,0,1313074.1,639608,0
Estonia,EST,1993,1178885.9,-6321333.3,15241326.3,0,-503000,0,1031881.7,357902.2,0
Estonia,EST,1994,1411527,-6321333.3,14718706.6,0,-503000,0,938505.5,726579.7999999999,0
Estonia,EST,1995,1412504.5,-6321333.3,13118126.200000001,0,-503000,0,766553,697456.7,0
Estonia,EST,1996,1539651.7,-6321333.3,13722523.2,0,-497000,0,934948.7000000001,710086.4,0
Estonia,EST,1997,1589897.2000000002,-6321333.3,13353689.5,0,-504000,0,861702.3,746846.6,0
Estonia,EST,1998,1679885.6,-6321333.3,12775435.799999999,0,-504000,0,787419.7000000001,762660.8,0
Estonia,EST,1999,1684907.6,-6321333.3,11972560.9,0,-504000,0,569690.7,677884.6,0
Estonia,EST,2000,1674430,-6321333.3,11672500,0,-507000,0,601000,656061,0
Estonia,EST,2001,1905430,1012000,11669700,0,6818000,0,675000,682831,0
Estonia,EST,2002,7504690,1012000,11167000,0,6872000,0,649000,421441,0
Estonia,EST,2003,2072630,1012000,13154000,0,6820000,0,660000,528831,0
Estonia,EST,2004,2041530,1012000,13184000,0,6819000,0,915000,720881,0
Estonia,EST,2005,2145730,1012000,13241000,0,6818000,0,792000,692031,0
Estonia,EST,2006,2294600,-5532270.6,12588700,0,1245000,0,663000,804282,0
Estonia,EST,2007,2393500,-5541128.5,16179000,0,1198000,0,712000,910293,0
Estonia,EST,2008,2365130,-5550014.8,14781500,0,1241000,0,590000,828839,0
Estonia,EST,2009,2114320,-5558929.699999999,12101000,0,1194000,0,535000,829435,0
Estonia,EST,2010,2198420,-5567873.3,15759600,0,1195000,0,547000,892041,0
Ethiopia,ETH,1993,1003140.6,3010744.6,457345.39999999997,0,31623000,0,311317.2,246384.6,0
Ethiopia,ETH,1994,1118061.0999999999,3039619.8,576481.5,0,31623000,0,354212.4,286665.3,0
Ethiopia,ETH,1995,1245607.0999999999,3069054.2,636426.7999999999,0,31623000,0,414803.60000000003,352867.5,0
Ethiopia,ETH,1996,1386979.2,3099064.3,676918.7,0,31623000,0,493093.8,389486.7,0
Ethiopia,ETH,1997,1464973.4000000001,3129667,726521.3,0,29953000,0,538261.6000000001,416605.5,0
Ethiopia,ETH,1998,1603844.4,3160880.2,778259.7,0,32653000,0,507780.89999999997,414284.3,0
Ethiopia,ETH,1999,1625363.9000000001,3192722.2,736939.1000000001,0,32110000,0,484428.3,359391.1,0
Ethiopia,ETH,2000,1800000,3225212.3000000003,823600,0,29197000,0,511000,463191.39999999997,0
Ethiopia,ETH,2001,2240000,3618241.5,993600,0,30351000,0,712000,472721.4,0
Ethiopia,ETH,2002,2340000,3655853.7,1035500,0,31689000,0,733000,468361.5,0
Ethiopia,ETH,2003,2450000,3694256.1,974400,0,35479000,0,1040000,563901.5,0
Ethiopia,ETH,2004,2650000,3733473.9,1095500,0,36240000,0,881000,640441.5,0
Ethiopia,ETH,2005,2880000,3773533.1999999997,1189310,0,32018000,0,724000,745081.6,0
Ethiopia,ETH,2006,3180000,2828184.6,1299310,0,32249000,0,763000,783721.6,0
Ethiopia,ETH,2007,3540000,2863029.3000000003,1577000,0,29698000,0,836000,828261.7000000001,0
Ethiopia,ETH,2008,2970000,2898645.5,1717000,0,31348000,0,857000,828901.7,0
Ethiopia,ETH,2009,3110000,2935059.2,1616000,0,30652000,0,833000,833541.7,0
Ethiopia,ETH,2010,3180000,2972297.3000000003,1598340,0,29386000,0,753000,909181.7999999999,0
Ethiopia PDR,,1990,927765.4,1217502.3,661042.7,0,32842000,0,54999.1,248215.4,0
Ethiopia PDR,,1991,933772.1,1229012.4000000001,664499,0,32842000,0,58010.2,225189.2,0
Ethiopia PDR,,1992,955701.1,1240724.4000000001,609851.1,0,32842000,0,276820.7,211093,0
Europe,,1990,1216788226.6,-461190678.8,5153159730.6,0,-179199000,5444881.4,1546058599.1,505136030.6,0
Europe,,1991,1230727157.2,-461500193.6,4920421691.8,0,-179194000,5470657.6,1519475871.6,464927395.8,0
Europe,,1992,1171002085.2,-458988096.7,4317841048,0,-169856000,5495853.9,1177818742.3,412970402.1,0
Europe,,1993,1123189218.9,-459244296,4109791309.7999997,0,-169830000,5520913.5,1209696103.9,365326350.3,0
Europe,,1994,1093763005.7,-459531869.2,3883949369.8,0,-169825000,5545106.5,1106572517.3,352462560.6,0
Europe,,1995,1084393757.2,-459819227.1,3938932717.2,0,-169820000,5568972,1105192259.1,355470067.3,0
Europe,,1996,1100698306,-460106371.09999996,3874447452.7,0,-158596000,5592438.600000001,1153715159.2,340202232.20000005,0
Europe,,1997,1105823568.3,-460393302.8,3721025921.1,0,-201262000,5615088.399999999,1083694067.8000002,343638820.40000004,0
Europe,,1998,1163186759.5,-460680023.70000005,3703486486.1,0,-150244000,5636896.5,1031713819.8000001,339244397.2,0
Europe,,1999,1179312609.9,-460966535.3,3635676407.5,0,-187397000,5657708.7,1035328210.1999999,345954271,0
Europe,,2000,1170991350,-461224119.9,3741183116.1000004,0,-181911000,5753718.399999999,1012560700,363430873.9,0
Europe,,2001,1190688310,-706597780.3,3758673994.4,0,-359393000,5772057.399999999,1056430700,360035975.3,0
Europe,,2002,1216018560,-707580188.1999999,3764150525.5,0,-352269000,5790313.4,1002177400,359588705.29999995,0
Europe,,2003,1235041920,-708562846.3,3888288450.4,0,-281104000,6002762.399999999,1045155000,376360371.09999996,0
Europe,,2004,1252536130,-709545815.1999999,3868369320.4,0,-392864000,6021126.100000001,1050131000,388841627.09999996,0
Europe,,2005,1257600690,-710529153.5999999,3778740763.4,0,-374303000,6039735,1032299800,393847250.5,0
Europe,,2006,1278035700,-925896408,3836619386.6,0,-648072000,6153584.399999999,1026052000,408437168.1,0
Europe,,2007,1296651680,-926459103.6,3894841222.5,0,-652114000,6240766.5,952916000,418053255.9,0
Europe,,2008,1305255400,-927020334.7,3766635555.2,0,-515355000,6326151.7,1011136700,401749593.3,0
Europe,,2009,1270415990,-927580133.5999999,3460276312.4,0,-615632000,6422838.2,962767100,370684799.6,0
Europe,,2010,1273058080,-928138531.7,3555509628.7,0,-642218000,6539396.800000001,981956600,393839086.3,0
European Union,,1990,744474364.5,-349304262.70000005,2238810314.3,0,-246142000,4554499.1,740248062,246559341.2,0
European Union,,1991,753151737.7,-349568473.2,2176865554.8,0,-246142000,4600218.899999999,784663264.8,227929738.2,0
European Union,,1992,788596704.9,-394594671.09999996,2146742544.4,0,-272667000,4646554.4,758745205,229284378,0
European Union,,1993,806819221.6,-417611617.8,2204103055.7,0,-295110000,4690952.4,800201293.8,223553148.1,0
European Union,,1994,812765575.6,-417883340.7,2213506227.4,0,-295104000,4734702.5,759939627.5,233811411.3,0
European Union,,1995,820427184,-418154786.2,2256340225.3,0,-295099000,4777751.8,766534763.2,235733959.5,0
European Union,,1996,846274589.7,-418425955.4,2239024782.7,0,-295097000,4820130.3,828261209.7,231821307.70000002,0
European Union,,1997,858383022.2,-418696849.8,2188936830.8,0,-295209000,4861828.6,777450383,235615052.7,0
European Union,,1998,889024485.4,-418967470.5,2181548221.7000003,0,-295030000,4902848.100000001,766213470.3000001,236126105.1,0
European Union,,1999,911144670.8,-419237819,2114503189.3000002,0,-295198000,4943191.600000001,745855508.9,235416024.70000002,0
European Union,,2000,912577060,-419479177.4,2186858638.3,0,-295090000,5058686,722187700,241119806.60000002,0
European Union,,2001,922585960,-494938256.79999995,2212080141.7,0,-327755000,5095707,760198700,235761874,0
European Union,,2002,941179780,-495855610.90000004,2210632389.8999996,0,-327718000,5132626,724496400,235418138,0
European Union,,2003,948772140,-496773182.3,2277144649.5,0,-327258000,5364747,757669000,241463143.79999998,0
European Union,,2004,953507930,-497691031.5,2267360319.7,0,-327957000,5401611.7,764481000,249341003.8,0
European Union,,2005,956589190,-498609217.2,2230269429.9,0,-327855000,5439801,758199800,249557604.2,0
European Union,,2006,967334400,-511267563.1,2247147445.6000004,0,-342627000,5572339,743272000,255925798.79999998,0
European Union,,2007,976817980,-511762728.40000004,2258060081.2,0,-341984000,5678166.100000001,666503000,261188003.6,0
European Union,,2008,980594100,-512256394.8,2154674236.8,0,-342547000,5783185.3,712580700,250149415,0
European Union,,2009,952271280,-512748594.5,1949810332.3999999,0,-343202000,5898525.800000001,690163100,236431209.29999998,0
European Union,,2010,943379840,-513239358.59999996,2016640377.8999999,0,-342970000,6034748.3,709413600,250467914.7,0
Faeroe Islands,FRO,1990,,0,0,0,0,1489.6000000000001,0,0,0
Faeroe Islands,FRO,1991,,0,0,0,0,1502.5,0,0,0
Faeroe Islands,FRO,1992,,0,0,0,0,1508.6,0,0,0
Faeroe Islands,FRO,1993,,0,0,0,0,1511.4,0,0,0
Faeroe Islands,FRO,1994,,0,0,0,0,1516.1,0,0,0
Faeroe Islands,FRO,1995,,0,0,0,0,1527,0,0,0
Faeroe Islands,FRO,1996,,0,0,0,0,1545.9,0,0,0
Faeroe Islands,FRO,1997,,0,0,0,0,1559.5,0,0,0
Faeroe Islands,FRO,1998,,0,0,0,0,1587.9,0,0,0
Faeroe Islands,FRO,1999,,0,0,0,0,1614.5,0,0,0
Faeroe Islands,FRO,2000,0,0,0,0,0,1660,0,0,0
Faeroe Islands,FRO,2001,0,0,0,0,0,1690,0,0,0
Faeroe Islands,FRO,2002,0,0,0,0,0,1730,0,0,0
Faeroe Islands,FRO,2003,0,0,0,0,0,1760,0,0,0
Faeroe Islands,FRO,2004,0,0,0,0,0,1790,0,0,0
Faeroe Islands,FRO,2005,0,0,0,0,0,1830,0,0,0
Faeroe Islands,FRO,2006,0,0,0,0,0,1840,0,0,0
Faeroe Islands,FRO,2007,0,0,0,0,0,1850,0,0,0
Faeroe Islands,FRO,2008,0,0,0,0,0,1860,0,0,0
Faeroe Islands,FRO,2009,0,0,0,0,0,1870,0,0,0
Faeroe Islands,FRO,2010,0,0,0,0,0,1880,0,0,0
Falkland Islands,FLK,1990,3290.2999999999997,0,9492.699999999999,0,16000,0.8,15577.6,171.6,0
Falkland Islands,FLK,1991,3718.7999999999997,0,9590.7,0,16000,0.9,13847.5,177.4,0
Falkland Islands,FLK,1992,3809.4,0,10018.599999999999,0,16000,1.1,12131.8,184.2,0
Falkland Islands,FLK,1993,3542.6000000000004,0,9708.1,0,16000,1.3,9967.3,192.20000000000002,0
Falkland Islands,FLK,1994,3619.9,0,10897.1,0,16000,1.5,10288.199999999999,200.9,0
Falkland Islands,FLK,1995,4073.7,0,12431.6,0,16000,1.7,12330.7,210.10000000000002,0
Falkland Islands,FLK,1996,4570.599999999999,0,14079.1,0,10000,1.8,13635.7,220,0
Falkland Islands,FLK,1997,5152.4,0,16840.5,0,14000,1.9,5544.1,230.3,0
Falkland Islands,FLK,1998,10470.4,0,13147.1,0,13000,2,2768.5,240.3,0
Falkland Islands,FLK,1999,10949.6,0,13836.4,0,14000,2.1,3511.8999999999996,249,0
Falkland Islands,FLK,2000,11604,0,13360,0,1000,2.2,2870,255.5,0
Falkland Islands,FLK,2001,11132,0,13004,0,175000,2.2,2200,259.5,0
Falkland Islands,FLK,2002,12766,0,14420,0,0,2.3,2720,260.90000000000003,0
Falkland Islands,FLK,2003,11954,0,13713,0,0,2.3,2360,262.1,0
Falkland Islands,FLK,2004,14298,0,16860,0,24000,2.4,2680,262.1,0
Falkland Islands,FLK,2005,14544,0,17070,0,0,2.4,2510,262.2,0
Falkland Islands,FLK,2006,15174,0,17710,0,7000,2.5,2820,262.29999999999995,0
Falkland Islands,FLK,2007,15871,0,18950,0,0,2.5,2240,262.40000000000003,0
Falkland Islands,FLK,2008,16614,0,19880,0,0,2.6,2300,263.40000000000003,0
Falkland Islands,FLK,2009,17304,0,20810,0,0,2.6,2230,263.5,0
Falkland Islands,FLK,2010,17995,0,21850,0,0,2.6,2160,263.6,0
Fiji,FJI,1990,301719.4,-2483425.2,170249.5,0,-1679000,0,733834.6,43301.8,0
Fiji,FJI,1991,272468.1,-2483488.8000000003,159475.30000000002,0,-1679000,0,621287.2999999999,43825.4,0
Fiji,FJI,1992,281599.60000000003,-2483551.9,150228.80000000002,0,-1679000,0,442035.1,46681.1,0
Fiji,FJI,1993,280770.5,-2483614.8,154110.09999999998,0,-1679000,0,483940.7,44258.6,0
Fiji,FJI,1994,291220.6,-2483677.2,153299,0,-1679000,0,413995.4,51223.3,0
Fiji,FJI,1995,316540.1,-2483739.3000000003,134742.1,0,-1679000,0,463338.7,50084.6,0
Fiji,FJI,1996,346461.2,-2483801,137183.69999999998,0,-1679000,0,478363.3,46571.8,0
Fiji,FJI,1997,298648.19999999995,-2483862.4,124830,0,-1679000,0,528741.4,52541.7,0
Fiji,FJI,1998,290083.5,-2483923.4,117837.40000000001,0,-1679000,0,505211.2,49618.6,0
Fiji,FJI,1999,282518,-2483984.1,133570,0,-1679000,0,549175.3,52128.100000000006,0
Fiji,FJI,2000,287970,-2484044.5,128900,0,-1679000,0,44900,52190.600000000006,0
Fiji,FJI,2001,286220,-2969620.5,135300,0,-2048000,0,81000,52234.9,0
Fiji,FJI,2002,342480,-2969666.4,166500,0,-2048000,0,157000,52260.1,0
Fiji,FJI,2003,404200,-2969711.9,203100,0,-2048000,0,53700,64604.4,0
Fiji,FJI,2004,408690,-2969757.2,194200,0,-2048000,0,54000,64628.7,0
Fiji,FJI,2005,433510,-2969802.1,200300,0,-2048000,0,35000,76072.90000000001,0
Fiji,FJI,2006,488820,-1140045.8,228900,0,624000,0,39700,76097.2,0
Fiji,FJI,2007,527880,-1140195.3,244000,0,624000,0,110000,77231.4,0
Fiji,FJI,2008,554520,-1140345.1,253000,0,624000,0,118000,76265.7,0
Fiji,FJI,2009,594900,-1140495.2,270000,0,624000,0,145000,79900.9,0
Fiji,FJI,2010,636200,-1140645.5,288000,0,624000,0,173000,89835.2,0
Finland,FIN,1990,11931689.700000001,-30286666.700000003,33653915.1,0,-24559000,0,8770076.7,2068673.6999999997,0
Finland,FIN,1991,11613449.6,-30286666.700000003,34824450.2,0,-24559000,0,8708746.7,1903042.8,0
Finland,FIN,1992,11565472.6,-30286666.700000003,32132776.3,0,-24559000,0,8759718.4,1829433.2,0
Finland,FIN,1993,11327800.5,-30286666.700000003,34898061.699999996,0,-24559000,0,7667608.100000001,1746765.2,0
Finland,FIN,1994,11780873.2,-30286666.700000003,40931682.699999996,0,-24559000,0,7777220.1,1919893.5,0
Finland,FIN,1995,11565137.2,-30286666.700000003,37589404,0,-24559000,0,7876573.7,1841965.0999999999,0
Finland,FIN,1996,11290069.299999999,-30286666.700000003,44573500.099999994,0,-24529000,0,7802425.9,1840980.3,0
Finland,FIN,1997,11914259.8,-30286666.700000003,42161862.800000004,0,-24561000,0,7425597.899999999,1925970.7000000002,0
Finland,FIN,1998,12072636.5,-30286666.700000003,37746909.099999994,0,-24561000,0,7597679.600000001,1923678,0
Finland,FIN,1999,12442868,-30286666.700000003,37282033.1,0,-24561000,0,6867419.8,1991837.5,0
Finland,FIN,2000,12313800,-30286666.700000003,36782700,0,-24559000,0,5710000,2022730,0
Finland,FIN,2001,12522900,-50785801.7,41577900,0,-15844000,0,5980000,2142020,0
Finland,FIN,2002,12753600,-51105487.800000004,44867000,0,-15845000,0,6070000,2176270,0
Finland,FIN,2003,12993300,-51426903.7,55094400,0,-15820000,0,5980000,2225270,0
Finland,FIN,2004,13134200,-51750063.6,49013800,0,-15845000,0,5810000,2287500,0
Finland,FIN,2005,13166200,-52074981.699999996,37345700,0,-15829000,0,5590000,2244820,0
Finland,FIN,2006,13403900,-45537604.5,48845900,0,-20044000,0,5350000,2380050,0
Finland,FIN,2007,13684100,-45710538.6,46149700,0,-20099000,0,5230000,2324970,0
Finland,FIN,2008,13391100,-45883238.7,39867500,0,-20099000,0,5030000,2279290,0
Finland,FIN,2009,12789200,-46055705.300000004,39334000,0,-20099000,0,4960000,1996480,0
Finland,FIN,2010,13378000,-46227938.9,47225000,0,-20099000,0,5370000,2174570,0
France,FRA,1990,114973152.7,-30800000,138667122.70000002,0,-23834000,2604226.6,97822590.7,37219193.6,0
France,FRA,1991,118414785.1,-30800000,150029426.70000002,0,-23834000,2637318.6999999997,107561559,35656412.900000006,0
France,FRA,1992,121006947.10000001,-30800000,139675668.2,0,-23834000,2670121.0999999996,105291470.9,35434244.2,0
France,FRA,1993,122193816.7,-30800000,122684740.1,0,-23834000,2702623.7,102477121.8,33447386.8,0
France,FRA,1994,123195580.3,-30800000,121720187.69999999,0,-23834000,2734856.5,96683544.7,34379829,0
France,FRA,1995,124062201.2,-30800000,130447913.4,0,-23834000,2766779.5999999996,96618413.5,33101656.2,0
France,FRA,1996,123850714.60000001,-30800000,134836860.4,0,-23835000,2798423,105789709.7,32066145.1,0
France,FRA,1997,126376396.2,-30800000,129261016.8,0,-23836000,2829776.6,100233046.10000001,33178904.1,0
France,FRA,1998,132792200.8,-30800000,139889599,0,-23835000,2860840.4,104977320.30000001,34007172.5,0
France,FRA,1999,132457822.8,-30800000,132487684.3,0,-23835000,2891614.5,106319963.9,33486365.5,0
France,FRA,2000,136059710,-30800000,136160000,0,-23836000,2920000,97400000,33520900,0
France,FRA,2001,137488000,-87431473.6,138504000,0,-78101000,2950000,103000000,32063900,0
France,FRA,2002,138114000,-87465822.7,137346000,0,-78104000,2980000,96800000,33110100,0
France,FRA,2003,137103000,-87499665.3,141286000,0,-78073000,3010000,101000000,32784199.999999996,0
France,FRA,2004,133940000,-87533012.60000001,136555000,0,-78101000,3040000,106000000,32962100,0
France,FRA,2005,132707000,-87565875.4,138117000,0,-78094000,3070000,104000000,32686900,0
France,FRA,2006,131689000,-66543122.5,134546000,0,-53169000,3100000,98300000,32006200,0
France,FRA,2007,131599000,-66587535.300000004,135932000,0,-53174000,3130000,90600000,31984100,0
France,FRA,2008,133671000,-66631326.199999996,131521000,0,-53176000,3160000,96400000,30480500,0
France,FRA,2009,132433000,-66674508.400000006,124329000,0,-53157000,3190000,94900000,27838300,0
France,FRA,2010,133041000,-66717094.4,132857000,0,-53173000,3240000,92500000,28266200,0
French Guiana,GUF,1990,75530.6,-128531.29999999999,336740.5,0,2784000,51.5,242254.9,499.2,0
French Guiana,GUF,1991,91480.40000000001,-128587.70000000001,437684.7,0,2784000,53,274368.80000000005,520.1,0
French Guiana,GUF,1992,76372.5,-128644,366454.5,0,2784000,54.199999999999996,207414.5,538.9000000000001,0
French Guiana,GUF,1993,92178.1,-128700.40000000001,439034.2,0,2784000,55.4,239297.69999999998,556.8,0
French Guiana,GUF,1994,93755.4,-128756.90000000001,425144.8,0,2784000,56.5,243001.1,574.9,0
French Guiana,GUF,1995,106251.8,-128813.4,477522.89999999997,0,2784000,57.7,263579.2,594.4000000000001,0
French Guiana,GUF,1996,104589.20000000001,-128869.9,460327.9,0,2782000,59,268138.8,22500.2,0
French Guiana,GUF,1997,104496.9,-128926.5,452236.10000000003,0,2775000,59.3,199439.2,21948.699999999997,0
French Guiana,GUF,1998,168874.30000000002,-128983.20000000001,412382.60000000003,0,2784000,60.6,154196,37080.6,0
French Guiana,GUF,1999,184505.30000000002,-129039.9,429469.10000000003,0,2771000,62.300000000000004,169764.90000000002,36839.3,0
French Guiana,GUF,2000,179970,-129096.59999999999,409900,0,2742000,63.2,50800,36505.1,0
French Guiana,GUF,2001,180246,103251,415100,0,2365000,64.9,58000,24125.2,0
French Guiana,GUF,2002,181990,103286.4,452700,0,2388000,65.8,67900,25545.3,0
French Guiana,GUF,2003,185327,103321.8,447200,0,2579000,68.1,74400,24564.399999999998,0
French Guiana,GUF,2004,203026,103357.1,448600,0,2441000,70.8,126000,24384.5,0
French Guiana,GUF,2005,208079,103392.6,453600,0,2460000,73.4,128000,24202.5,0
French Guiana,GUF,2006,213668,-92654.3,470000,0,4568000,74.80000000000001,154000,23922.6,0
French Guiana,GUF,2007,222621,-92722.4,475400,0,4612000,76.8,163000,23640.7,0
French Guiana,GUF,2008,231481,-92790.59999999999,476800.1,0,4694000,78.8,184000,24059.8,0
French Guiana,GUF,2009,239258,-92858.90000000001,483900.10000000003,0,4745000,80.69999999999999,203000,22978.899999999998,0
French Guiana,GUF,2010,247125,-92927.3,492000.1,0,4575000,82.5,222000,26398,0
French Polynesia,PYF,1990,215006.69999999998,-2425914,333167.39999999997,0,-2426000,0,352259.2,2828,0
French Polynesia,PYF,1991,202216.90000000002,-2425914,326572.9,0,-2426000,0,325791.3,2887.7999999999997,0
French Polynesia,PYF,1992,242670.09999999998,-2425914,332667,0,-2426000,0,265684.7,2947,0
French Polynesia,PYF,1993,215406.7,-2425914,335304.5,0,-2426000,0,284893.89999999997,3006,0
French Polynesia,PYF,1994,172438.6,-2425914,275670.5,0,-2426000,0,192537.3,3064.7000000000003,0
French Polynesia,PYF,1995,184057.09999999998,-2425914,262110.3,0,-2426000,0,212906.9,3123.4,0
French Polynesia,PYF,1996,191861.9,-2425914,256394.09999999998,0,-2426000,0,211169.3,3182,0
French Polynesia,PYF,1997,207098.5,-2425914,248500.40000000002,0,-2426000,0,246957.69999999998,3240.5,0
French Polynesia,PYF,1998,207942.5,-2425914,255744.1,0,-2426000,0,245685.2,3299.1000000000004,0
French Polynesia,PYF,1999,200603.1,-2425914,261998.2,0,-2426000,0,273338.6,3358.1,0
